Well ID,Depth,Temp
NWG 55-29,636.5239898,67.37094446
NWG 55-29,636.6763898,67.34633334
NWG 55-29,636.8287898,67.31877779
NWG 55-29,636.9811898,67.28900001
NWG 55-29,637.1335898,67.26766668
NWG 55-29,637.2859898,67.24933334
NWG 55-29,637.4383898,67.24922223
NWG 55-29,637.5907898,67.26566668
NWG 55-29,637.7431898,67.29150001
NWG 55-29,637.8955898,67.3203889
NWG 55-29,638.0479898,67.34255557
NWG 55-29,638.2003898,67.35822223
NWG 55-29,638.3527898,67.36744446
NWG 55-29,638.5051898,67.37516668
NWG 55-29,638.6575898,67.38761112
NWG 55-29,638.8099898,67.3978889
NWG 55-29,638.9623898,67.40855557
NWG 55-29,639.1147898,67.4183889
NWG 55-29,639.2671898,67.42783334
NWG 55-29,639.4195898,67.4333889
NWG 55-29,639.5719898,67.44100001
NWG 55-29,639.7243898,67.45327779
NWG 55-29,639.8767898,67.46922223
NWG 55-29,640.0291898,67.49877779
NWG 55-29,640.1815898,67.53394446
NWG 55-29,640.3339898,67.56311112
NWG 55-29,640.4863898,67.58194446
NWG 55-29,640.6387898,67.59116668
NWG 55-29,640.7911898,67.59705557
NWG 55-29,640.9435898,67.59111112
NWG 55-29,641.0959898,67.58222223
NWG 55-29,641.2483898,67.56950001
NWG 55-29,641.4007898,67.55805557
NWG 55-29,641.5531898,67.54872223
NWG 55-29,641.7055898,67.54827779
NWG 55-29,641.8579898,67.54916668
NWG 55-29,642.0103898,67.55211112
NWG 55-29,642.1627898,67.55422223
NWG 55-29,642.3151898,67.5588889
NWG 55-29,642.4675898,67.55933334
NWG 55-29,642.6199898,67.55850001
NWG 55-29,642.7723898,67.55172223
NWG 55-29,642.9247898,67.53655557
NWG 55-29,643.0771898,67.51333334
NWG 55-29,643.2295898,67.49300001
NWG 55-29,643.3819898,67.48455557
NWG 55-29,643.5343898,67.48927779
NWG 55-29,643.6867898,67.49477779
NWG 55-29,643.8391898,67.50916668
NWG 55-29,643.9915898,67.53666668
NWG 55-29,644.1439898,67.57177779
NWG 55-29,644.2963898,67.61705557
NWG 55-29,644.4487898,67.66461112
NWG 55-29,644.6011898,67.71522223
NWG 55-29,644.7535898,67.75555557
NWG 55-29,644.9059898,67.79327779
NWG 55-29,645.0583898,67.82805557
NWG 55-29,645.2107898,67.86622223
NWG 55-29,645.3631898,67.89427779
NWG 55-29,645.5155898,67.89422223
NWG 55-29,645.6679898,67.91577779
NWG 55-29,645.8203898,67.9168889
NWG 55-29,645.9727898,67.9103889
NWG 55-29,646.1251898,67.90744446
NWG 55-29,646.2775898,67.90355557
NWG 55-29,646.4299898,67.90605557
NWG 55-29,646.5823898,67.92216668
NWG 55-29,646.7347898,67.93700001
NWG 55-29,646.8871898,67.94122223
NWG 55-29,647.0395898,67.94416668
NWG 55-29,647.1919898,67.93561112
NWG 55-29,647.3443898,67.92116668
NWG 55-29,647.4967898,67.90372223
NWG 55-29,647.6491898,67.8808889
NWG 55-29,647.8015898,67.85522223
NWG 55-29,647.9539898,67.80616668
NWG 55-29,648.1063898,67.79816668
NWG 55-29,648.2587898,67.76766668
NWG 55-29,648.4111898,67.73672223
NWG 55-29,648.5635898,67.71594446
NWG 55-29,648.7159898,67.7133889
NWG 55-29,648.8683898,67.72983334
NWG 55-29,649.0207898,67.76100001
NWG 55-29,649.1731898,67.78711112
NWG 55-29,649.3255898,67.81066668
NWG 55-29,649.4779898,67.83427779
NWG 55-29,649.6303898,67.85672223
NWG 55-29,649.7827898,67.88044446
NWG 55-29,649.9351898,67.9088889
NWG 55-29,650.0875898,67.94883334
NWG 55-29,650.2399898,68.00622223
NWG 55-29,650.3923898,68.06905557
NWG 55-29,650.5447898,68.1348889
NWG 55-29,650.6971898,68.18500001
NWG 55-29,650.8495898,68.22577779
NWG 55-29,651.0019898,68.25550001
NWG 55-29,651.1543898,68.27916668
NWG 55-29,651.3067898,68.31011112
NWG 55-29,651.4591898,68.34394446
NWG 55-29,651.6115898,68.37955557
NWG 55-29,651.7639898,68.40961112
NWG 55-29,651.9163898,68.43033334
NWG 55-29,652.0687898,68.43322223
NWG 55-29,652.2211898,68.42427779
NWG 55-29,652.3735898,68.41583334
NWG 55-29,652.5259898,68.40011112
NWG 55-29,652.6783898,68.38272223
NWG 55-29,652.8307898,68.35972223
NWG 55-29,652.9831898,68.32911112
NWG 55-29,653.1355898,68.29550001
NWG 55-29,653.2879898,68.25772223
NWG 55-29,653.4403898,68.20977779
NWG 55-29,653.5927898,68.16100001
NWG 55-29,653.7451898,68.10211112
NWG 55-29,653.8975898,68.0473889
NWG 55-29,654.0499898,67.99777779
NWG 55-29,654.2023898,67.96094446
NWG 55-29,654.3547898,67.94150001
NWG 55-29,654.5071898,67.93944446
NWG 55-29,654.6595898,67.94672223
NWG 55-29,654.8119898,67.95016668
NWG 55-29,654.9643898,67.95855557
NWG 55-29,655.1167898,67.97844446
NWG 55-29,655.2691898,68.00394446
NWG 55-29,655.4215898,68.03355557
NWG 55-29,655.5739898,68.06655557
NWG 55-29,655.7263898,68.09694446
NWG 55-29,655.8787898,68.12227779
NWG 55-29,656.0311898,68.14300001
NWG 55-29,656.1835898,68.15144446
NWG 55-29,656.3359898,68.14755557
NWG 55-29,656.4883898,68.1308889
NWG 55-29,656.6407898,68.11011112
NWG 55-29,656.7931898,68.0803889
NWG 55-29,656.9455898,68.04866668
NWG 55-29,657.0979898,68.01605557
NWG 55-29,657.2503898,67.98461112
NWG 55-29,657.4027898,67.96761112
NWG 55-29,657.5551898,67.95800001
NWG 55-29,657.7075898,67.95605557
NWG 55-29,657.8599898,67.94944446
NWG 55-29,658.0123898,67.93516668
NWG 55-29,658.1647898,67.92027779
NWG 55-29,658.3171898,67.89105557
NWG 55-29,658.4695898,67.88644446
NWG 55-29,658.6219898,67.86611112
NWG 55-29,658.7743898,67.85761112
NWG 55-29,658.9267898,67.8638889
NWG 55-29,659.0791898,67.89422223
NWG 55-29,659.2315898,67.94322223
NWG 55-29,659.3839898,67.99705557
NWG 55-29,659.5363898,68.0398889
NWG 55-29,659.6887898,68.06022223
NWG 55-29,659.8411898,68.07077779
NWG 55-29,659.9935898,68.07750001
NWG 55-29,660.1459898,68.07833334
NWG 55-29,660.2983898,68.07411112
NWG 55-29,660.4507898,68.06777779
NWG 55-29,660.6031898,68.05300001
NWG 55-29,660.7555898,68.03144446
NWG 55-29,660.9079898,68.0038889
NWG 55-29,661.0603898,67.98855557
NWG 55-29,661.2127898,67.98005557
NWG 55-29,661.3651898,67.99100001
NWG 55-29,661.5175898,68.02144446
NWG 55-29,661.6699898,68.05566668
NWG 55-29,661.8223898,68.07466668
NWG 55-29,661.9747898,68.08650001
NWG 55-29,662.1271898,68.09411112
NWG 55-29,662.2795898,68.0958889
NWG 55-29,662.4319898,68.08955557
NWG 55-29,662.5843898,68.0788889
NWG 55-29,662.7367898,68.06916668
NWG 55-29,662.8891898,68.05050001
NWG 55-29,663.0415898,68.02844446
NWG 55-29,663.1939898,68.0003889
NWG 55-29,663.3463898,67.97233334
NWG 55-29,663.4987898,67.93750001
NWG 55-29,663.6511898,67.90305557
NWG 55-29,663.8035898,67.87300001
NWG 55-29,663.9559898,67.85394446
NWG 55-29,664.1083898,67.84305557
NWG 55-29,664.2607898,67.84144446
NWG 55-29,664.4131898,67.8503889
NWG 55-29,664.5655898,67.86144446
NWG 55-29,664.7179898,67.8783889
NWG 55-29,664.8703898,67.89366668
NWG 55-29,665.0227898,67.91233334
NWG 55-29,665.1751898,67.92627779
NWG 55-29,665.3275898,67.93216668
NWG 55-29,665.4799898,67.94183334
NWG 55-29,665.6323898,67.95027779
NWG 55-29,665.7847898,67.95666668
NWG 55-29,665.9371898,67.96900001
NWG 55-29,666.0895898,67.98311112
NWG 55-29,666.2419898,67.99583334
NWG 55-29,666.3943898,68.00255557
NWG 55-29,666.5467898,68.01055557
NWG 55-29,666.6991898,68.01822223
NWG 55-29,666.8515898,68.03955557
NWG 55-29,667.0039898,68.05955557
NWG 55-29,667.1563898,68.07400001
NWG 55-29,667.3087898,68.07650001
NWG 55-29,667.4611898,68.07905557
NWG 55-29,667.6135898,68.07822223
NWG 55-29,667.7659898,68.08122223
NWG 55-29,667.9183898,68.07905557
NWG 55-29,668.0707898,68.07811112
NWG 55-29,668.2231898,68.08355557
NWG 55-29,668.3755898,68.08561112
NWG 55-29,668.5279898,68.09227779
NWG 55-29,668.6803898,68.10361112
NWG 55-29,668.8327898,68.11483334
NWG 55-29,668.9851898,68.1253889
NWG 55-29,669.1375898,68.1363889
NWG 55-29,669.2899898,68.15622223
NWG 55-29,669.4423898,68.17900001
NWG 55-29,669.5947898,68.21072223
NWG 55-29,669.7471898,68.2488889
NWG 55-29,669.8995898,68.2913889
NWG 55-29,670.0519898,68.3368889
NWG 55-29,670.2043898,68.37044446
NWG 55-29,670.3567898,68.37805557
NWG 55-29,670.5091898,68.37305557
NWG 55-29,670.6615898,68.35922223
NWG 55-29,670.8139898,68.33850001
NWG 55-29,670.9663898,68.31483334
NWG 55-29,671.1187898,68.29611112
NWG 55-29,671.2711898,68.28633334
NWG 55-29,671.4235898,68.28511112
NWG 55-29,671.5759898,68.29400001
NWG 55-29,671.7283898,68.31511112
NWG 55-29,671.8807898,68.34516668
NWG 55-29,672.0331898,68.3848889
NWG 55-29,672.1855898,68.40944446
NWG 55-29,672.3379898,68.42000001
NWG 55-29,672.4903898,68.42383334
NWG 55-29,672.6427898,68.42300001
NWG 55-29,672.7951898,68.42433334
NWG 55-29,672.9475898,68.42994446
NWG 55-29,673.0999898,68.43383334
NWG 55-29,673.2523898,68.43683334
NWG 55-29,673.4047898,68.44200001
NWG 55-29,673.5571898,68.44711112
NWG 55-29,673.7095898,68.46494446
NWG 55-29,673.8619898,68.50394446
NWG 55-29,674.0143898,68.56200001
NWG 55-29,674.1667898,68.61072223
NWG 55-29,674.3191898,68.63522223
NWG 55-29,674.4715898,68.65422223
NWG 55-29,674.6239898,68.68077779
NWG 55-29,674.7763898,68.70655557
NWG 55-29,674.9287898,68.73527779
NWG 55-29,675.0811898,68.76183334
NWG 55-29,675.2335898,68.78705557
NWG 55-29,675.3859898,68.8118889
NWG 55-29,675.5383898,68.82616668
NWG 55-29,675.6907898,68.83716668
NWG 55-29,675.8431898,68.8443889
NWG 55-29,675.9955898,68.85583334
NWG 55-29,676.1479898,68.87072223
NWG 55-29,676.3003898,68.8843889
NWG 55-29,676.4527898,68.9018889
NWG 55-29,676.6051898,68.92527779
NWG 55-29,676.7575898,68.95205557
NWG 55-29,676.9099898,68.9758889
NWG 55-29,677.0623898,68.99205557
NWG 55-29,677.2147898,68.99927779
NWG 55-29,677.3671898,68.98694446
NWG 55-29,677.5195898,68.95844446
NWG 55-29,677.6719898,68.91900001
NWG 55-29,677.8243898,68.88172223
NWG 55-29,677.9767898,68.84494446
NWG 55-29,678.1291898,68.80850001
NWG 55-29,678.2815898,68.78261112
NWG 55-29,678.4339898,68.75083334
NWG 55-29,678.5863898,68.72122223
NWG 55-29,678.7387898,68.70011112
NWG 55-29,678.8911898,68.67855557
NWG 55-29,679.0435898,68.66833334
NWG 55-29,679.1959898,68.66150001
NWG 55-29,679.3483898,68.66100001
NWG 55-29,679.5007898,68.65705557
NWG 55-29,679.6531898,68.64561112
NWG 55-29,679.8055898,68.63500001
NWG 55-29,679.9579898,68.63205557
NWG 55-29,680.1103898,68.6303889
NWG 55-29,680.2627898,68.63044446
NWG 55-29,680.4151898,68.62922223
NWG 55-29,680.5675898,68.63305557
NWG 55-29,680.7199898,68.63861112
NWG 55-29,680.8723898,68.64844446
NWG 55-29,681.0247898,68.65266668
NWG 55-29,681.1771898,68.65977779
NWG 55-29,681.3295898,68.66394446
NWG 55-29,681.4819898,68.65455557
NWG 55-29,681.6343898,68.64050001
NWG 55-29,681.7867898,68.62983334
NWG 55-29,681.9391898,68.61705557
NWG 55-29,682.0915898,68.60605557
NWG 55-29,682.2439898,68.60000001
NWG 55-29,682.3963898,68.60450001
NWG 55-29,682.5487898,68.6103889
NWG 55-29,682.7011898,68.61966668
NWG 55-29,682.8535898,68.63105557
NWG 55-29,683.0059898,68.64027779
NWG 55-29,683.1583898,68.64283334
NWG 55-29,683.3107898,68.63700001
NWG 55-29,683.4631898,68.63077779
NWG 55-29,683.6155898,68.62711112
NWG 55-29,683.7679898,68.62722223
NWG 55-29,683.9203898,68.62983334
NWG 55-29,684.0727898,68.63627779
NWG 55-29,684.2251898,68.64405557
NWG 55-29,684.3775898,68.66400001
NWG 55-29,684.5299898,68.6978889
NWG 55-29,684.6823898,68.74866668
NWG 55-29,684.8347898,68.80244446
NWG 55-29,684.9871898,68.8363889
NWG 55-29,685.1395898,68.85672223
NWG 55-29,685.2919898,68.86466668
NWG 55-29,685.4443898,68.8598889
NWG 55-29,685.5967898,68.8568889
NWG 55-29,685.7491898,68.85172223
NWG 55-29,685.9015898,68.85166668
NWG 55-29,686.0539898,68.85505557
NWG 55-29,686.2063898,68.86605557
NWG 55-29,686.3587898,68.88677779
NWG 55-29,686.5111898,68.9148889
NWG 55-29,686.6635898,68.92733334
NWG 55-29,686.8159898,68.92911112
NWG 55-29,686.9683898,68.92494446
NWG 55-29,687.1207898,68.90894446
NWG 55-29,687.2731898,68.89705557
NWG 55-29,687.4255898,68.88605557
NWG 55-29,687.5779898,68.87977779
NWG 55-29,687.7303898,68.88066668
NWG 55-29,687.8827898,68.89972223
NWG 55-29,688.0351898,68.92861112
NWG 55-29,688.1875898,68.95527779
NWG 55-29,688.3399898,68.96716668
NWG 55-29,688.4923898,68.9683889
NWG 55-29,688.6447898,68.95394446
NWG 55-29,688.7971898,68.93777779
NWG 55-29,688.9495898,68.91022223
NWG 55-29,689.1019898,68.87883334
NWG 55-29,689.2543898,68.84483334
NWG 55-29,689.4067898,68.80050001
NWG 55-29,689.5591898,68.76050001
NWG 55-29,689.7115898,68.73383334
NWG 55-29,689.8639898,68.71816668
NWG 55-29,690.0163898,68.71011112
NWG 55-29,690.1687898,68.71261112
NWG 55-29,690.3211898,68.71300001
NWG 55-29,690.4735898,68.71255557
NWG 55-29,690.6259898,68.71011112
NWG 55-29,690.7783898,68.70755557
NWG 55-29,690.9307898,68.70483334
NWG 55-29,691.0831898,68.70422223
NWG 55-29,691.2355898,68.70000001
NWG 55-29,691.3879898,68.69361112
NWG 55-29,691.5403898,68.68594446
NWG 55-29,691.6927898,68.68516668
NWG 55-29,691.8451898,68.68994446
NWG 55-29,691.9975898,68.70411112
NWG 55-29,692.1499898,68.73722223
NWG 55-29,692.3023898,68.77716668
NWG 55-29,692.4547898,68.8098889
NWG 55-29,692.6071898,68.83527779
NWG 55-29,692.7595898,68.85394446
NWG 55-29,692.9119898,68.88283334
NWG 55-29,693.0643898,68.9328889
NWG 55-29,693.2167898,69.0018889
NWG 55-29,693.3691898,69.06755557
NWG 55-29,693.5215898,69.13611112
NWG 55-29,693.6739898,69.19616668
NWG 55-29,693.8263898,69.24272223
NWG 55-29,693.9787898,69.27944446
NWG 55-29,694.1311898,69.32300001
NWG 55-29,694.2835898,69.3563889
NWG 55-29,694.4359898,69.38983334
NWG 55-29,694.5883898,69.42866668
NWG 55-29,694.7407898,69.46211112
NWG 55-29,694.8931898,69.47827779
NWG 55-29,695.0455898,69.4813889
NWG 55-29,695.1979898,69.48194446
NWG 55-29,695.3503898,69.47594446
NWG 55-29,695.5027898,69.47283334
NWG 55-29,695.6551898,69.4658889
NWG 55-29,695.8075898,69.46672223
NWG 55-29,695.9599898,69.46322223
NWG 55-29,696.1123898,69.46522223
NWG 55-29,696.2647898,69.47066668
NWG 55-29,696.4171898,69.48794446
NWG 55-29,696.5695898,69.50783334
NWG 55-29,696.7219898,69.53161112
NWG 55-29,696.8743898,69.56044446
NWG 55-29,697.0267898,69.59261112
NWG 55-29,697.1791898,69.62055557
NWG 55-29,697.3315898,69.64427779
NWG 55-29,697.4839898,69.65727779
NWG 55-29,697.6363898,69.66322223
NWG 55-29,697.7887898,69.65655557
NWG 55-29,697.9411898,69.63800001
NWG 55-29,698.0935898,69.60966668
NWG 55-29,698.2459898,69.58472223
NWG 55-29,698.3983898,69.54922223
NWG 55-29,698.5507898,69.51233334
NWG 55-29,698.7031898,69.48783334
NWG 55-29,698.8555898,69.45694446
NWG 55-29,699.0079898,69.43655557
NWG 55-29,699.1603898,69.42727779
NWG 55-29,699.3127898,69.43527779
NWG 55-29,699.4651898,69.44922223
NWG 55-29,699.6175898,69.46066668
NWG 55-29,699.7699898,69.46450001
NWG 55-29,699.9223898,69.46866668
NWG 55-29,700.0747898,69.47550001
NWG 55-29,700.2271898,69.47983334
NWG 55-29,700.3795898,69.48283334
NWG 55-29,700.5319898,69.48072223
NWG 55-29,700.6843898,69.47483334
NWG 55-29,700.8367898,69.46516668
NWG 55-29,700.9891898,69.45544446
NWG 55-29,701.1415898,69.44750001
NWG 55-29,701.2939898,69.44361112
NWG 55-29,701.4463898,69.45077779
NWG 55-29,701.5987898,69.45627779
NWG 55-29,701.7511898,69.47444446
NWG 55-29,701.9035898,69.49261112
NWG 55-29,702.0559898,69.51711112
NWG 55-29,702.2083898,69.54000001
NWG 55-29,702.3607898,69.55905557
NWG 55-29,702.5131898,69.5763889
NWG 55-29,702.6655898,69.57711112
NWG 55-29,702.8179898,69.57616668
NWG 55-29,702.9703898,69.56683334
NWG 55-29,703.1227898,69.54950001
NWG 55-29,703.2751898,69.51900001
NWG 55-29,703.4275898,69.49016668
NWG 55-29,703.5799898,69.45711112
NWG 55-29,703.7323898,69.42922223
NWG 55-29,703.8847898,69.41111112
NWG 55-29,704.0371898,69.3988889
NWG 55-29,704.1895898,69.39133334
NWG 55-29,704.3419898,69.38594446
NWG 55-29,704.4943898,69.38227779
NWG 55-29,704.6467898,69.38616668
NWG 55-29,704.7991898,69.39294446
NWG 55-29,704.9515898,69.40216668
NWG 55-29,705.1039898,69.41644446
NWG 55-29,705.2563898,69.43622223
NWG 55-29,705.4087898,69.46027779
NWG 55-29,705.5611898,69.49455557
NWG 55-29,705.7135898,69.52883334
NWG 55-29,705.8659898,69.5613889
NWG 55-29,706.0183898,69.58550001
NWG 55-29,706.1707898,69.59872223
NWG 55-29,706.3231898,69.59666668
NWG 55-29,706.4755898,69.57561112
NWG 55-29,706.6279898,69.54050001
NWG 55-29,706.7803898,69.4998889
NWG 55-29,706.9327898,69.4558889
NWG 55-29,707.0851898,69.4143889
NWG 55-29,707.2375898,69.3788889
NWG 55-29,707.3899898,69.3563889
NWG 55-29,707.5423898,69.34277779
NWG 55-29,707.6947898,69.35255557
NWG 55-29,707.8471898,69.36911112
NWG 55-29,707.9995898,69.38761112
NWG 55-29,708.1519898,69.40055557
NWG 55-29,708.3043898,69.41694446
NWG 55-29,708.4567898,69.43383334
NWG 55-29,708.6091898,69.45466668
NWG 55-29,708.7615898,69.47894446
NWG 55-29,708.9139898,69.51022223
NWG 55-29,709.0663898,69.5468889
NWG 55-29,709.2187898,69.58966668
NWG 55-29,709.3711898,69.6383889
NWG 55-29,709.5235898,69.68761112
NWG 55-29,709.6759898,69.73255557
NWG 55-29,709.8283898,69.76627779
NWG 55-29,709.9807898,69.78861112
NWG 55-29,710.1331898,69.79622223
NWG 55-29,710.2855898,69.79466668
NWG 55-29,710.4379898,69.78372223
NWG 55-29,710.5903898,69.76983334
NWG 55-29,710.7427898,69.75033334
NWG 55-29,710.8951898,69.73205557
NWG 55-29,711.0475898,69.7138889
NWG 55-29,711.1999898,69.69533334
NWG 55-29,711.3523898,69.68433334
NWG 55-29,711.5047898,69.67577779
NWG 55-29,711.6571898,69.66855557
NWG 55-29,711.8095898,69.66177779
NWG 55-29,711.9619898,69.6583889
NWG 55-29,712.1143898,69.66016668
NWG 55-29,712.2667898,69.66350001
NWG 55-29,712.4191898,69.66627779
NWG 55-29,712.5715898,69.6698889
NWG 55-29,712.7239898,69.68255557
NWG 55-29,712.8763898,69.69477779
NWG 55-29,713.0287898,69.69761112
NWG 55-29,713.1811898,69.70355557
NWG 55-29,713.3335898,69.70855557
NWG 55-29,713.4859898,69.7038889
NWG 55-29,713.6383898,69.69716668
NWG 55-29,713.7907898,69.68172223
NWG 55-29,713.9431898,69.66527779
NWG 55-29,714.0955898,69.65561112
NWG 55-29,714.2479898,69.65272223
NWG 55-29,714.4003898,69.65105557
NWG 55-29,714.5527898,69.65233334
NWG 55-29,714.7051898,69.65816668
NWG 55-29,714.8575898,69.66277779
NWG 55-29,715.0099898,69.65422223
NWG 55-29,715.1623898,69.64077779
NWG 55-29,715.3147898,69.6323889
NWG 55-29,715.4671898,69.62561112
NWG 55-29,715.6195898,69.61883334
NWG 55-29,715.7719898,69.61122223
NWG 55-29,715.9243898,69.60616668
NWG 55-29,716.0767898,69.59861112
NWG 55-29,716.2291898,69.59955557
NWG 55-29,716.3815898,69.60000001
NWG 55-29,716.5339898,69.5943889
NWG 55-29,716.6863898,69.59300001
NWG 55-29,716.8387898,69.59594446
NWG 55-29,716.9911898,69.59255557
NWG 55-29,717.1435898,69.59255557
NWG 55-29,717.2959898,69.59083334
NWG 55-29,717.4483898,69.59366668
NWG 55-29,717.6007898,69.59350001
NWG 55-29,717.7531898,69.58750001
NWG 55-29,717.9055898,69.58633334
NWG 55-29,718.0579898,69.58255557
NWG 55-29,718.2103898,69.57961112
NWG 55-29,718.3627898,69.57461112
NWG 55-29,718.5151898,69.5668889
NWG 55-29,718.6675898,69.55627779
NWG 55-29,718.8199898,69.55116668
NWG 55-29,718.9723898,69.5488889
NWG 55-29,719.1247898,69.54750001
NWG 55-29,719.2771898,69.54372223
NWG 55-29,719.4295898,69.54005557
NWG 55-29,719.5819898,69.53422223
NWG 55-29,719.7343898,69.53094446
NWG 55-29,719.8867898,69.52311112
NWG 55-29,720.0391898,69.50844446
NWG 55-29,720.1915898,69.49000001
NWG 55-29,720.3439898,69.46477779
NWG 55-29,720.4963898,69.43394446
NWG 55-29,720.6487898,69.40133334
NWG 55-29,720.8011898,69.36905557
NWG 55-29,720.9535898,69.3528889
NWG 55-29,721.1059898,69.34361112
NWG 55-29,721.2583898,69.34111112
NWG 55-29,721.4107898,69.33266668
NWG 55-29,721.5631898,69.32500001
NWG 55-29,721.7155898,69.3133889
NWG 55-29,721.8679898,69.30050001
NWG 55-29,722.0203898,69.28516668
NWG 55-29,722.1727898,69.27244446
NWG 55-29,722.3251898,69.25411112
NWG 55-29,722.4775898,69.24455557
NWG 55-29,722.6299898,69.24155557
NWG 55-29,722.7823898,69.24333334
NWG 55-29,722.9347898,69.24422223
NWG 55-29,723.0871898,69.24761112
NWG 55-29,723.2395898,69.2573889
NWG 55-29,723.3919898,69.27555557
NWG 55-29,723.5443898,69.29883334
NWG 55-29,723.6967898,69.31972223
NWG 55-29,723.8491898,69.33761112
NWG 55-29,724.0015898,69.34611112
NWG 55-29,724.1539898,69.34694446
NWG 55-29,724.3063898,69.33844446
NWG 55-29,724.4587898,69.33766668
NWG 55-29,724.6111898,69.34916668
NWG 55-29,724.7635898,69.3648889
NWG 55-29,724.9159898,69.37505557
NWG 55-29,725.0683898,69.40372223
NWG 55-29,725.2207898,69.44466668
NWG 55-29,725.3731898,69.50222223
NWG 55-29,725.5255898,69.56111112
NWG 55-29,725.6779898,69.6168889
NWG 55-29,725.8303898,69.65994446
NWG 55-29,725.9827898,69.68772223
NWG 55-29,726.1351898,69.69055557
NWG 55-29,726.2875898,69.68466668
NWG 55-29,726.4399898,69.68716668
NWG 55-29,726.5923898,69.69261112
NWG 55-29,726.7447898,69.7018889
NWG 55-29,726.8971898,69.71205557
NWG 55-29,727.0495898,69.73022223
NWG 55-29,727.2019898,69.76583334
NWG 55-29,727.3543898,69.80572223
NWG 55-29,727.5067898,69.85650001
NWG 55-29,727.6591898,69.90222223
NWG 55-29,727.8115898,69.94244446
NWG 55-29,727.9639898,69.97161112
NWG 55-29,728.1163898,69.98861112
NWG 55-29,728.2687898,70.00555557
NWG 55-29,728.4211898,70.02366668
NWG 55-29,728.5735898,70.02611112
NWG 55-29,728.7259898,70.02605557
NWG 55-29,728.8783898,70.02650001
NWG 55-29,729.0307898,70.03911112
NWG 55-29,729.1831898,70.06322223
NWG 55-29,729.3355898,70.09611112
NWG 55-29,729.4879898,70.12644446
NWG 55-29,729.6403898,70.15433334
NWG 55-29,729.7927898,70.17544446
NWG 55-29,729.9451898,70.19655557
NWG 55-29,730.0975898,70.22355557
NWG 55-29,730.2499898,70.25311112
NWG 55-29,730.4023898,70.27555557
NWG 55-29,730.5547898,70.29800001
NWG 55-29,730.7071898,70.32077779
NWG 55-29,730.8595898,70.35127779
NWG 55-29,731.0119898,70.37966668
NWG 55-29,731.1643898,70.39822223
NWG 55-29,731.3167898,70.40716668
NWG 55-29,731.4691898,70.40933334
NWG 55-29,731.6215898,70.41355557
NWG 55-29,731.7739898,70.4233889
NWG 55-29,731.9263898,70.44000001
NWG 55-29,732.0787898,70.45316668
NWG 55-29,732.2311898,70.45994446
NWG 55-29,732.3835898,70.46377779
NWG 55-29,732.5359898,70.46555557
NWG 55-29,732.6883898,70.46272223
NWG 55-29,732.8407898,70.46111112
NWG 55-29,732.9931898,70.46527779
NWG 55-29,733.1455898,70.47944446
NWG 55-29,733.2979898,70.49500001
NWG 55-29,733.4503898,70.51477779
NWG 55-29,733.6027898,70.53833334
NWG 55-29,733.7551898,70.56405557
NWG 55-29,733.9075898,70.58377779
NWG 55-29,734.0599898,70.59872223
NWG 55-29,734.2123898,70.61594446
NWG 55-29,734.3647898,70.63627779
NWG 55-29,734.5171898,70.64994446
NWG 55-29,734.6695898,70.66922223
NWG 55-29,734.8219898,70.68761112
NWG 55-29,734.9743898,70.69783334
NWG 55-29,735.1267898,70.69911112
NWG 55-29,735.2791898,70.69066668
NWG 55-29,735.4315898,70.68405557
NWG 55-29,735.5839898,70.68194446
NWG 55-29,735.7363898,70.67672223
NWG 55-29,735.8887898,70.67022223
NWG 55-29,736.0411898,70.66405557
NWG 55-29,736.1935898,70.65722223
NWG 55-29,736.3459898,70.64966668
NWG 55-29,736.4983898,70.64250001
NWG 55-29,736.6507898,70.63100001
NWG 55-29,736.8031898,70.62055557
NWG 55-29,736.9555898,70.60500001
NWG 55-29,737.1079898,70.59072223
NWG 55-29,737.2603898,70.58372223
NWG 55-29,737.4127898,70.57200001
NWG 55-29,737.5651898,70.56527779
NWG 55-29,737.7175898,70.55466668
NWG 55-29,737.8699898,70.54544446
NWG 55-29,738.0223898,70.53911112
NWG 55-29,738.1747898,70.53094446
NWG 55-29,738.3271898,70.52627779
NWG 55-29,738.4795898,70.51872223
NWG 55-29,738.6319898,70.51311112
NWG 55-29,738.7843898,70.50877779
NWG 55-29,738.9367898,70.50416668
NWG 55-29,739.0891898,70.50200001
NWG 55-29,739.2415898,70.49866668
NWG 55-29,739.3939898,70.50205557
NWG 55-29,739.5463898,70.5028889
NWG 55-29,739.6987898,70.50277779
NWG 55-29,739.8511898,70.50016668
NWG 55-29,740.0035898,70.49972223
NWG 55-29,740.1559898,70.49677779
NWG 55-29,740.3083898,70.49261112
NWG 55-29,740.4607898,70.48833334
NWG 55-29,740.6131898,70.48316668
NWG 55-29,740.7655898,70.47711112
NWG 55-29,740.9179898,70.47027779
NWG 55-29,741.0703898,70.46272223
NWG 55-29,741.2227898,70.45783334
NWG 55-29,741.3751898,70.45066668
NWG 55-29,741.5275898,70.44383334
NWG 55-29,741.6799898,70.43750001
NWG 55-29,741.8323898,70.42944446
NWG 55-29,741.9847898,70.4218889
NWG 55-29,742.1371898,70.41555557
NWG 55-29,742.2895898,70.41133334
NWG 55-29,742.4419898,70.4048889
NWG 55-29,742.5943898,70.4018889
NWG 55-29,742.7467898,70.40277779
NWG 55-29,742.8991898,70.40366668
